Ch.,B,A,x0,y0,Ra,Dec,FWHMx,FWHMy,Mag,Beta,r,Angle,RMSE
0,0.0255323,0.0252312,2771.62,2055.58,264.968,-32.5028,4.72157,4.42885,-0.137995,-1,0.938004,-84.1391,0.000467411
0,0.0255678,0.0260449,3621.73,2208.46,265.162,-32.0243,4.80351,4.20501,-0.137459,-1,0.875405,89.9579,0.000420171
0,0.0255721,0.0256916,2863.57,2356.75,265.184,-32.4763,4.72771,4.31125,-0.136924,-1,0.91191,-71.8663,0.000435291
0,0.0255277,0.0252464,3115.76,1858.65,264.87,-32.2863,4.67831,4.38876,-0.136067,-1,0.938109,89.9542,0.000426663
0,0.0255862,0.0132981,3179.42,2100.19,265.042,-32.271,7.70064,6.32949,-0.135047,-1,0.821943,-2.80173,0.000883238
0,0.0256119,0.0261939,3445.52,2024.13,265.018,-32.1102,4.58396,4.27443,-0.134761,-1,0.932475,-88.5848,0.000481906
0,0.0254724,0.0099227,3677.49,2759.39,265.543,-32.0397,9.34817,9.34366,-0.134664,-1,0.999518,-85.7479,0.00138659
0,0.0255464,0.0232683,3619.36,2004.16,265.022,-32.0076,3.77721,3.17218,-0.133949,-1,0.839819,-58.0012,0.00100399
0,0.0257729,0.0242684,3401.92,2244.53,265.163,-32.1549,4.68261,4.44975,-0.132514,-1,0.950271,-70.1681,0.000444268
0,0.0255928,0.0236989,3024.39,2221.13,265.108,-32.3714,4.34896,4.0502,-0.131925,-1,0.931302,82.957,0.000566557
0,0.0259071,0.0271682,3639.1,1672.95,264.799,-31.9664,4.4153,4.14941,-0.130984,-1,0.939781,-76.6682,0.00168758
0,0.0255251,0.0251443,3220.99,1946.9,264.941,-32.2333,4.63736,4.26452,-0.130659,-1,0.9196,-75.208,0.000407368
0,0.0254715,0.0227941,2897.71,2678.39,265.408,-32.4845,4.80854,4.41945,-0.127186,-1,0.919084,-88.5836,0.000390576
0,0.0256357,0.0245828,3228.28,2255.61,265.153,-32.2565,4.64975,4.17366,-0.125802,-1,0.89761,-88.1845,0.000392357
0,0.0257498,0.0253025,2757.75,1754.92,264.761,-32.4838,4.52734,4.13362,-0.124561,-1,0.913036,-82.2819,0.000734955
0,0.0255316,0.0230809,3161.89,2615.69,265.392,-32.3263,4.77215,4.27712,-0.124489,-1,0.896268,89.0078,0.000366717
0,0.0255088,0.0126729,2650.95,2127.17,265.004,-32.5788,6.7496,6.47452,-0.123754,-1,0.959245,-78.2246,0.000830179
0,0.0258783,0.023387,3678.7,2372.75,265.28,-32.0056,4.69959,4.27263,-0.123585,-1,0.909151,-85.9231,0.00131797
0,0.0255793,0.0182193,3180.69,2442.85,265.276,-32.3004,5.69841,4.47457,-0.122694,-1,0.785232,-61.8751,0.000452653
0,0.0258849,0.0244599,3282.27,1996.7,264.982,-32.2023,4.54431,4.08931,-0.12019,-1,0.899877,-86.2687,0.000708103
0,0.0255074,0.0211012,3661.6,2369.52,265.276,-32.0152,4.88906,4.38731,-0.119299,-1,0.897374,-86.088,0.000357639
0,0.0254725,0.0133102,3092.4,1980.27,264.951,-32.3107,7.05782,6.87666,-0.117792,-1,0.974333,-4.53415,0.00071992
0,0.0255301,0.0203211,3482.06,2202.1,265.143,-32.1047,5.41478,4.65882,-0.117753,-1,0.860391,-77.7202,0.000463938
0,0.0253999,0.0127674,3476.98,1729.22,264.82,-32.0655,7.18273,5.44009,-0.11691,-1,0.757384,-86.6503,0.000652138
0,0.0256026,0.0128566,2669.13,2149.01,265.021,-32.5702,7.35809,7.35634,-0.116592,-1,0.999763,-88.886,0.00111901
0,0.0255567,0.0228779,2874.19,2358.99,265.187,-32.4703,4.56052,4.17831,-0.115641,-1,0.916192,-83.2872,0.000404087
0,0.0254637,0.0178937,2677.5,1774.72,264.766,-32.5319,3.75501,3.4629,-0.115538,-1,0.922209,-75.3119,0.00108593
0,0.0254786,0.0222546,3267.87,1731.81,264.8,-32.1869,4.52092,4.28369,-0.11403,-1,0.947525,-82.1897,0.00037931
0,0.0255141,0.0149246,3677.01,2748.15,265.536,-32.039,6.11448,5.38919,-0.113774,-1,0.881383,-15.5445,0.000602189
0,0.025429,0.0107798,3717.81,2469.07,265.35,-31.9913,7.63515,7.04008,-0.113015,-1,0.922061,-89.7467,0.000699848
0,0.0254151,0.0209548,3195.89,1887.56,264.898,-32.2425,4.64409,4.34353,-0.112428,-1,0.935281,89.7817,0.000329809
0,0.0254884,0.0199301,3430.17,2201.86,265.137,-32.1348,4.74258,4.36488,-0.109262,-1,0.92036,-73.8959,0.000377999
0,0.0255565,0.0193955,2651.51,2164.41,265.03,-32.5818,4.90363,4.25612,-0.107763,-1,0.867955,-85.8702,0.000449469
0,0.0254761,0.021013,3160.79,1951.81,264.938,-32.2686,4.5536,4.2128,-0.107322,-1,0.925157,-76.2857,0.000349504
0,0.0255861,0.0192738,3171.7,2504.51,265.317,-32.311,4.85865,4.31895,-0.107233,-1,0.888921,-76.6983,0.000358202
0,0.0253213,0.0119522,2855.26,1720.18,264.748,-32.4244,7.24962,5.46402,-0.107223,-1,0.753698,-81.7565,0.000596703
0,0.025592,0.0118224,3645.24,1712.82,264.827,-31.9664,7.13769,7.13719,-0.106578,-1,0.99993,-11.4114,0.000891159
0,0.025716,0.0212916,3498.91,2646.82,265.448,-32.1337,4.47227,4.11885,-0.104121,-1,0.920976,69.4176,0.000636338
0,0.0255526,0.0190194,3213.16,1912.26,264.917,-32.2348,4.5906,4.40059,-0.102559,-1,0.958609,84.8659,0.000615239
0,0.0255595,0.0191749,3025.45,2062.59,265,-32.3568,4.75222,4.18827,-0.101455,-1,0.881328,-85.3178,0.000381289
0,0.0254889,0.0203837,2765.63,2748.96,265.442,-32.5668,4.40318,4.23967,-0.101176,-1,0.962866,56.6201,0.000367215
0,0.0254712,0.0145033,3676.26,2554.04,265.403,-32.0227,6.36884,5.31881,-0.100376,-1,0.83513,89.324,0.000572774
0,0.0254951,0.0171412,3155.8,2230.78,265.128,-32.2962,4.76218,4.55661,-0.0991945,-1,0.956831,-89.3515,0.000361629
0,0.0256685,0.0192791,2977,2089.61,265.013,-32.3872,4.46319,4.31511,-0.0989831,-1,0.966821,-75.9901,0.000479201
0,0.0254845,0.0183091,3418.36,2777.58,265.529,-32.1916,4.71148,4.25873,-0.0979148,-1,0.903905,73.7837,0.000373741
0,0.0253868,0.0152665,2752.56,2031.24,264.95,-32.5116,5.28297,4.88591,-0.0977083,-1,0.924841,-1.54468,0.000376882
0,0.0255535,0.0116495,2951.27,2609.14,265.366,-32.4475,6.83118,5.02976,-0.0976645,-1,0.736294,-89.5208,0.000601748
0,0.0254445,0.015927,2667.12,2006.44,264.924,-32.5587,5.60952,5.53032,-0.0976509,-1,0.985881,-43.0864,0.000585803
0,0.0256432,0.0177874,3136.42,2601.75,265.38,-32.3398,4.8068,4.26853,-0.0971896,-1,0.888019,89.5738,0.000573348
0,0.025447,0.0175319,3452.56,2113.09,265.079,-32.114,4.58437,4.49175,-0.0970923,-1,0.979796,-86.8533,0.000377712
0,0.0254859,0.0169002,3024.11,2324.49,265.179,-32.3807,4.64285,4.64073,-0.0969256,-1,0.999543,-1.95487,0.000377792
0,0.0254684,0.0114172,2859.72,2025.79,264.957,-32.4493,3.52478,3.26023,-0.0969119,-1,0.924948,-74.9776,0.00102154
0,0.0254639,0.0178781,2940.57,2307.92,265.159,-32.4275,4.78487,4.24819,-0.0967695,-1,0.887837,-84.4566,0.000335272
0,0.0255414,0.00879378,3575.48,2434.34,265.311,-32.0709,3.25777,3.22227,-0.0965164,-1,0.989103,76.5992,0.000991741
0,0.0254602,0.0185448,3625.26,2705.8,265.501,-32.0654,4.59542,4.16998,-0.0945178,-1,0.907421,-79.479,0.000368387
0,0.0255198,0.0181854,3480.59,1853.95,264.905,-32.0746,4.40816,4.40124,-0.0944557,-1,0.998431,-38.1846,0.000347467
0,0.0256286,0.0157918,3484.74,2590.2,265.408,-32.137,5.00318,4.37229,-0.0931585,-1,0.873901,-68.251,0.00077418
0,0.0254964,0.0176644,2825.79,2069.63,264.984,-32.4728,4.51087,4.32949,-0.0930444,-1,0.959789,-74.9256,0.000440416
0,0.0254818,0.017942,2951.78,2223.89,265.102,-32.4136,4.56824,4.22597,-0.0925733,-1,0.925077,83.0754,0.000362453
0,0.0256574,0.0100871,3241.81,2278.47,265.17,-32.2507,3.33501,3.15909,-0.0920168,-1,0.94725,-83.7791,0.00108987
0,0.0254293,0.00969118,2902.37,2742.01,265.452,-32.4872,7.25709,5.53416,-0.0919372,-1,0.762587,-87.4703,0.000588594
0,0.0254457,0.00787318,2816,2373.13,265.19,-32.5052,7.73373,7.60676,-0.091213,-1,0.983582,-84.1775,0.000660247
0,0.0253888,0.0158268,2735.52,1649.51,264.687,-32.4871,4.86526,4.39184,-0.0903467,-1,0.902695,87.0962,0.000340232
0,0.0254058,0.0133691,3225.6,1906.14,264.914,-32.227,6.24631,4.7552,-0.0901258,-1,0.761282,-57.7095,0.000481681
0,0.0255875,0.0172496,2973.61,2099.72,265.02,-32.39,4.47428,4.30462,-0.0897813,-1,0.962082,89.4524,0.000458093
0,0.0254159,0.00878986,2817.3,2220.25,265.086,-32.491,7.2265,5.89451,-0.0897313,-1,0.815679,-1.90058,0.000598678
0,0.0258461,0.0171848,3264.47,1846.94,264.878,-32.1992,4.64964,4.14195,-0.0884928,-1,0.890811,87.9463,0.000727218
0,0.0255176,0.0170954,3383,1925.41,264.944,-32.1376,4.50709,4.24002,-0.0874167,-1,0.940746,-89.7858,0.000381013
0,0.0255456,0.0105071,3466.44,1892.47,264.93,-32.0863,6.90909,6.58001,-0.0874157,-1,0.95237,-5.95749,0.000716971
0,0.0255256,0.0166293,3062.43,2229.75,265.118,-32.3502,4.73166,4.14035,-0.0873729,-1,0.875032,-74.4575,0.000349696
0,0.0254215,0.0149711,3659.49,1834.48,264.911,-31.9691,4.86082,4.46021,-0.0872856,-1,0.917585,-67.3345,0.000320531
0,0.0254754,0.00664351,3616.19,1817.3,264.895,-31.9927,8.16976,8.10877,-0.0869242,-1,0.992534,-4.80227,0.000787553
0,0.0254335,0.0162897,3071.02,2507.94,265.309,-32.3695,4.76783,4.15649,-0.0866498,-1,0.871779,88.6929,0.000348458
0,0.025394,0.010605,2807.41,2450.43,265.242,-32.5169,6.3651,6.01922,-0.0866469,-1,0.94566,0.603921,0.000560889
0,0.0254568,0.0149005,3318.31,2626.86,265.416,-32.2366,4.84548,4.44691,-0.0862436,-1,0.917744,-83.0275,0.000333478
0,0.0254815,0.014925,3558.61,2699.11,265.49,-32.1035,3.10124,2.9273,-0.0862172,-1,0.943911,-74.8409,0.000886505
0,0.0256612,0.0138686,3370.4,2044.67,265.024,-32.1555,4.11185,3.68357,-0.0853909,-1,0.895841,-79.706,0.00069034
0,0.0255457,0.0135142,3467.27,2273.19,265.19,-32.1196,5.49094,4.71172,-0.0844489,-1,0.858089,-62.2975,0.000393206
0,0.0254215,0.0167143,2703.29,1963.66,264.898,-32.534,4.58961,4.09191,-0.084354,-1,0.891559,-85.1572,0.000361547
0,0.0256148,0.0154639,3211.18,2350.65,265.216,-32.2747,4.72802,4.25665,-0.0843417,-1,0.900302,86.3803,0.000567237
0,0.0258578,0.0123726,3314.09,2072.41,265.037,-32.1906,5.71005,5.11639,-0.0835916,-1,0.896032,-3.92718,0.000944226
0,0.0254413,0.0149218,2923.25,2720.92,265.439,-32.4734,4.78532,4.22821,-0.0818071,-1,0.883578,-84.9874,0.000346309
0,0.0255788,0.00675271,3140.17,2638.83,265.406,-32.3408,7.47032,7.22634,-0.080559,-1,0.96734,5.16329,0.000653151
0,0.0256502,0.0140521,3525.55,1745.76,264.836,-32.0388,4.84869,4.40518,-0.0805132,-1,0.90853,76.1215,0.000842462
0,0.0258262,0.0156758,3285.98,2596.74,265.392,-32.2528,4.64792,4.15197,-0.0803934,-1,0.893295,86.6122,0.00112012
0,0.025504,0.00713006,3419.27,1940.33,264.958,-32.1179,4.00422,3.98877,-0.0803321,-1,0.99614,-79.3145,0.000889527
0,0.0254156,0.0149858,3174.91,1902.89,264.907,-32.2561,4.65469,4.22264,-0.080057,-1,0.907178,-73.826,0.000331924
0,0.0255381,0.00905423,2703.96,1885.59,264.845,-32.5266,4.03512,3.91362,-0.0798769,-1,0.969889,-76.0978,0.000941763
0,0.0254186,0.0145851,3368.8,2604.8,265.406,-32.2055,4.7263,4.30719,-0.0796784,-1,0.911324,78.4486,0.000325927
0,0.0254845,0.0100167,3024.73,2050.1,264.991,-32.3561,5.97593,5.86629,-0.0796418,-1,0.981652,-87.1939,0.00047845
0,0.0255814,0.014117,3022.13,1924.76,264.905,-32.3464,4.62853,4.51536,-0.0791943,-1,0.975548,-13.228,0.000667624
0,0.0254233,0.0131604,2871.62,2296.93,265.144,-32.4664,5.00667,4.49404,-0.0791502,-1,0.897612,84.6771,0.000353989
0,0.0254566,0.00953921,3082.38,2625.52,265.391,-32.3731,6.85318,6.53729,-0.0785929,-1,0.953906,-11.0757,0.000600424
0,0.0254567,0.0139104,2926.36,2201.76,265.084,-32.4264,4.1383,3.68214,-0.0781056,-1,0.889772,84.3724,0.000483087
0,0.0254268,0.0106966,2987.24,2460.04,265.267,-32.4138,6.49203,5.44156,-0.0777557,-1,0.838191,88.5182,0.000490609
0,0.0254108,0.00942267,2795.3,2491.49,265.269,-32.5275,6.57701,6.42491,-0.0777456,-1,0.976873,-6.65747,0.000497615
0,0.0254733,0.013591,3041.81,2558.77,265.341,-32.3908,4.9116,4.29151,-0.0773669,-1,0.87375,-71.5044,0.000327353
0,0.0254071,0.0146106,3035.84,1834.58,264.845,-32.3304,4.44237,4.40604,-0.0773079,-1,0.991821,59.8454,0.000335967
0,0.0254665,0.00568967,3186.2,2306.45,265.183,-32.2853,9.48089,5.21331,-0.0765896,-1,0.549876,-2.82221,0.00043914
0,0.0255328,0.0127557,3561.83,2281.8,265.206,-32.0655,4.71677,4.6143,-0.0747201,-1,0.978275,-73.8588,0.00040181
0,0.0255244,0.0141941,3069.87,2177.61,265.083,-32.3413,4.62282,4.21349,-0.0744886,-1,0.911456,74.9148,0.000339999
0,0.0254325,0.0136276,2809.75,1822.52,264.813,-32.4599,4.805,4.20578,-0.0741292,-1,0.875292,-84.6219,0.000352611
0,0.0254488,0.0132117,3703.58,2019.99,265.042,-31.9601,4.50208,4.50181,-0.0730226,-1,0.999939,-63.3766,0.000336031
0,0.0254328,0.00913926,3313.58,2807.57,265.539,-32.2549,7.10795,6.91202,-0.0716658,-1,0.972434,-3.1139,0.000691927
0,0.0254108,0.0126609,3553.42,2663.59,265.465,-32.1035,4.81178,4.29198,-0.0705247,-1,0.891974,81.7391,0.00032527
0,0.0254631,0.012945,3340.86,2560.76,265.373,-32.2179,4.61823,4.35499,-0.0702211,-1,0.942999,88.9623,0.000325491
0,0.0257927,0.0152117,3069.12,1873.73,264.875,-32.3146,4.4284,3.84906,-0.070139,-1,0.869176,-86.9469,0.00129484
0,0.0256171,0.0125348,3632.58,2266.7,265.203,-32.0231,4.8667,4.25257,-0.0699397,-1,0.873809,-88.6859,0.000370829
0,0.0254731,0.00709894,3061.01,1980.48,264.947,-32.3289,3.36277,3.03721,-0.0660873,-1,0.903185,-0.6931,0.000802402
0,0.0255086,0.0118639,3231.95,2714.5,265.467,-32.2942,4.65958,4.39446,-0.0656091,-1,0.943103,88.6756,0.000346123
0,0.0253705,0.0105908,3309.48,1783.49,264.839,-32.1674,5.01771,4.54914,-0.064771,-1,0.906616,-78.7521,0.000319097
0,0.0258125,0.0112694,3096.44,2241.46,265.129,-32.3315,3.59986,3.11768,-0.062614,-1,0.866057,-81.2479,0.00110871
0,0.0258614,0.00610508,3399.16,2284.15,265.19,-32.16,8.41373,4.28963,-0.0602125,-1,0.509837,-20.7026,0.000928111
