# 2000 stars found using the following parameters:
# sigma=1.00 roundness=0.50 radius=5 relax=0 profile=0 minbeta=1.5 max_stars=2000 layer=0 minA=0.00 maxA=0.00 maxR=1.00
# star#	layer	B	A	beta	X	Y	FWHMx [px]	FWHMy [px]	FWHMx ["]	FWHMy ["]	angle	RMSE	mag	Profile	RA	Dec
1153	0	  0.025254	  0.040691	     -1.00	    989.97	   4055.88	      2.18	      2.18	      4.58	      4.58	79.10	 6.699e-04	     -0.22	Gaussian	0.000000	0.000000
1154	0	  0.025397	  0.039847	     -1.00	   2758.30	    538.14	      2.60	      2.16	      5.46	      4.54	25.56	 8.887e-04	     -0.22	Gaussian	0.000000	0.000000
1155	0	  0.025371	  0.041247	     -1.00	   1324.29	   2307.20	      2.40	      2.26	      5.05	      4.74	65.25	 7.524e-04	     -0.22	Gaussian	0.000000	0.000000
1156	0	  0.025667	  0.052963	     -1.00	   3623.23	   3292.90	      1.98	      1.84	      4.17	      3.86	74.05	 4.820e-04	     -0.22	Gaussian	0.000000	0.000000
1157	0	  0.026375	  0.059310	     -1.00	   3920.91	   1000.88	      1.85	      1.76	      3.89	      3.69	62.67	 3.723e-03	     -0.21	Gaussian	0.000000	0.000000
1158	0	  0.025485	  0.026699	     -1.00	   4782.61	   1832.11	      3.50	      2.19	      7.36	      4.60	61.88	 1.756e-03	     -0.21	Gaussian	0.000000	0.000000
1159	0	  0.025508	  0.052527	     -1.00	   2322.60	   3539.65	      1.97	      1.86	      4.14	      3.90	-85.54	 4.834e-04	     -0.21	Gaussian	0.000000	0.000000
1160	0	  0.025192	  0.021622	     -1.00	   2064.99	    383.86	      1.85	      1.84	      3.88	      3.86	61.52	 2.610e-03	     -0.21	Gaussian	0.000000	0.000000
1161	0	  0.024965	  0.047752	     -1.00	   5252.12	    433.93	      2.17	      1.85	      4.56	      3.89	42.57	 5.571e-04	     -0.21	Gaussian	0.000000	0.000000
1162	0	  0.025057	  0.027018	     -1.00	   4840.36	   3911.01	      3.40	      2.65	      7.15	      5.58	72.36	 1.421e-03	     -0.21	Gaussian	0.000000	0.000000
1163	0	  0.025433	  0.048698	     -1.00	   1412.10	   2831.82	      1.99	      1.97	      4.18	      4.14	43.05	 4.915e-04	     -0.21	Gaussian	0.000000	0.000000
1164	0	  0.025788	  0.037940	     -1.00	   2395.58	   1332.50	      2.76	      2.15	      5.80	      4.52	64.36	 1.770e-03	     -0.21	Gaussian	0.000000	0.000000
1165	0	  0.025414	  0.036914	     -1.00	    200.43	   2637.48	      1.90	      1.90	      3.99	      3.99	54.63	 2.386e-03	     -0.21	Gaussian	0.000000	0.000000
1166	0	  0.025161	  0.042744	     -1.00	   1610.46	     78.90	      1.51	      1.50	      3.17	      3.16	48.91	 2.213e-03	     -0.21	Gaussian	0.000000	0.000000
1167	0	  0.025142	  0.040504	     -1.00	   1374.44	    487.68	      2.42	      1.95	      5.08	      4.09	21.72	 5.360e-04	     -0.21	Gaussian	0.000000	0.000000
1168	0	  0.024804	  0.034906	     -1.00	     41.02	   2163.12	      2.50	      2.18	      5.25	      4.59	0.48	 6.202e-04	     -0.21	Gaussian	0.000000	0.000000
1169	0	  0.024957	  0.017858	     -1.00	    772.08	   1635.00	      3.95	      3.79	      8.30	      7.97	0.69	 1.497e-03	     -0.21	Gaussian	0.000000	0.000000
1170	0	  0.025137	  0.051757	     -1.00	   5007.88	    646.81	      2.06	      1.78	      4.32	      3.75	44.93	 4.560e-04	     -0.21	Gaussian	0.000000	0.000000
1171	0	  0.025264	  0.036653	     -1.00	   4936.48	   3569.05	      2.61	      2.28	      5.49	      4.78	77.50	 1.040e-03	     -0.21	Gaussian	0.000000	0.000000
1172	0	  0.025249	  0.044242	     -1.00	   1049.90	   3254.93	      2.07	      2.07	      4.35	      4.35	87.26	 5.595e-04	     -0.21	Gaussian	0.000000	0.000000
1173	0	  0.025101	  0.017419	     -1.00	   1886.92	    478.09	      4.23	      4.23	      8.89	      8.88	81.41	 2.086e-03	     -0.21	Gaussian	0.000000	0.000000
1174	0	  0.025552	  0.030095	     -1.00	   2377.28	   1216.43	      3.42	      2.28	      7.19	      4.78	64.91	 1.606e-03	     -0.21	Gaussian	0.000000	0.000000
1175	0	  0.025295	  0.043232	     -1.00	    851.39	    968.97	      1.96	      1.96	      4.12	      4.12	70.39	 1.334e-03	     -0.21	Gaussian	0.000000	0.000000
1176	0	  0.024933	  0.045983	     -1.00	   6000.06	   2502.06	      2.22	      1.85	      4.66	      3.89	54.81	 5.162e-04	     -0.21	Gaussian	0.000000	0.000000
1177	0	  0.024969	  0.036801	     -1.00	    268.00	   2194.66	      2.41	      2.13	      5.06	      4.48	4.61	 5.745e-04	     -0.21	Gaussian	0.000000	0.000000
1178	0	  0.025686	  0.034602	     -1.00	   2542.55	   2450.21	      3.30	      1.96	      6.95	      4.12	-62.34	 1.492e-03	     -0.21	Gaussian	0.000000	0.000000
1179	0	  0.024682	  0.031781	     -1.00	    192.98	    612.60	      2.43	      2.43	      5.12	      5.12	80.70	 6.583e-04	     -0.21	Gaussian	0.000000	0.000000
1180	0	  0.025596	  0.051702	     -1.00	   3776.79	   4031.56	      2.02	      1.81	      4.24	      3.80	76.42	 5.809e-04	     -0.21	Gaussian	0.000000	0.000000
1181	0	  0.024818	  0.030803	     -1.00	     21.48	   2910.07	      1.87	      1.78	      3.92	      3.75	53.54	 1.331e-03	     -0.21	Gaussian	0.000000	0.000000
1182	0	  0.025543	  0.041777	     -1.00	   3764.54	   3066.12	      2.45	      2.14	      5.15	      4.49	59.46	 8.375e-04	     -0.21	Gaussian	0.000000	0.000000
1183	0	  0.025550	  0.024583	     -1.00	   2416.87	   3072.45	      3.25	      3.24	      6.83	      6.81	74.45	 1.837e-03	     -0.21	Gaussian	0.000000	0.000000
1184	0	  0.025105	  0.040627	     -1.00	   1352.12	    636.50	      2.15	      2.15	      4.51	      4.51	60.80	 5.935e-04	     -0.21	Gaussian	0.000000	0.000000
1185	0	  0.025561	  0.048987	     -1.00	   3110.31	   1364.72	      2.00	      1.90	      4.20	      4.00	84.53	 4.502e-04	     -0.21	Gaussian	0.000000	0.000000
1186	0	  0.024859	  0.027007	     -1.00	   1174.15	    180.29	      3.39	      3.37	      7.12	      7.07	84.62	 1.463e-03	     -0.21	Gaussian	0.000000	0.000000
1187	0	  0.024887	  0.033930	     -1.00	    232.43	   2867.65	      2.34	      2.34	      4.92	      4.92	78.70	 5.692e-04	     -0.21	Gaussian	0.000000	0.000000
1188	0	  0.025753	  0.035973	     -1.00	   3256.06	   3558.52	      3.05	      2.63	      6.40	      5.53	1.84	 1.870e-03	     -0.21	Gaussian	0.000000	0.000000
1189	0	  0.025120	  0.018910	     -1.00	   3861.25	   3989.16	      4.33	      2.44	      9.10	      5.13	75.44	 1.428e-03	     -0.21	Gaussian	0.000000	0.000000
1190	0	  0.025536	  0.030614	     -1.00	   3975.48	   1185.87	      2.88	      2.42	      6.05	      5.08	-8.18	 1.440e-03	     -0.21	Gaussian	0.000000	0.000000
1191	0	  0.025353	  0.028740	     -1.00	   3891.33	    910.40	      3.02	      2.66	      6.34	      5.59	9.43	 1.427e-03	     -0.21	Gaussian	0.000000	0.000000
1192	0	  0.024702	  0.024283	     -1.00	    393.84	    805.20	      3.32	      2.88	      6.97	      6.06	-80.69	 1.053e-03	     -0.21	Gaussian	0.000000	0.000000
1193	0	  0.024943	  0.024722	     -1.00	    517.38	   3919.35	      3.18	      3.10	      6.69	      6.52	88.00	 1.201e-03	     -0.21	Gaussian	0.000000	0.000000
1194	0	  0.025265	  0.042549	     -1.00	   1037.37	   2580.72	      2.08	      2.08	      4.37	      4.37	64.23	 5.768e-04	     -0.21	Gaussian	0.000000	0.000000
1195	0	  0.025286	  0.041748	     -1.00	   1255.37	    873.87	      2.30	      1.91	      4.84	      4.02	21.51	 6.125e-04	     -0.21	Gaussian	0.000000	0.000000
1196	0	  0.025616	  0.047999	     -1.00	   3188.34	   3497.99	      2.03	      1.88	      4.26	      3.96	78.30	 4.564e-04	     -0.21	Gaussian	0.000000	0.000000
1197	0	  0.025108	  0.035073	     -1.00	    872.33	   1021.14	      2.60	      2.19	      5.47	      4.59	63.15	 7.671e-04	     -0.21	Gaussian	0.000000	0.000000
1198	0	  0.024982	  0.034221	     -1.00	   5668.75	   1318.47	      2.81	      2.40	      5.90	      5.05	60.23	 1.103e-03	     -0.20	Gaussian	0.000000	0.000000
1199	0	  0.025277	  0.046928	     -1.00	   4865.85	   3947.39	      2.13	      1.83	      4.47	      3.85	61.37	 4.640e-04	     -0.20	Gaussian	0.000000	0.000000
1200	0	  0.025024	  0.038714	     -1.00	    845.43	   1003.94	      2.17	      2.17	      4.57	      4.56	54.82	 6.404e-04	     -0.20	Gaussian	0.000000	0.000000
1201	0	  0.025483	  0.049281	     -1.00	   4135.34	   3549.79	      2.00	      1.84	      4.21	      3.88	69.37	 4.960e-04	     -0.20	Gaussian	0.000000	0.000000
1202	0	  0.025273	  0.018847	     -1.00	   1755.06	    132.20	      4.39	      3.62	      9.22	      7.60	62.81	 2.292e-03	     -0.20	Gaussian	0.000000	0.000000
1203	0	  0.025633	  0.049511	     -1.00	   4035.93	   1842.79	      1.97	      1.87	      4.15	      3.92	83.53	 4.513e-04	     -0.20	Gaussian	0.000000	0.000000
1204	0	  0.025704	  0.050386	     -1.00	   3087.93	   2733.54	      1.90	      1.90	      3.99	      3.99	-25.96	 5.029e-04	     -0.20	Gaussian	0.000000	0.000000
1205	0	  0.024682	  0.029799	     -1.00	    439.32	    165.29	      2.72	      2.15	      5.71	      4.51	4.71	 5.552e-04	     -0.20	Gaussian	0.000000	0.000000
1206	0	  0.024830	  0.031752	     -1.00	    358.67	   4051.84	      2.48	      2.30	      5.21	      4.83	24.07	 5.639e-04	     -0.20	Gaussian	0.000000	0.000000
1207	0	  0.025602	  0.051235	     -1.00	   2874.08	   1105.02	      1.96	      1.81	      4.12	      3.80	71.70	 5.323e-04	     -0.20	Gaussian	0.000000	0.000000
1208	0	  0.025270	  0.047628	     -1.00	   4705.22	    645.06	      2.03	      1.88	      4.26	      3.95	40.46	 5.317e-04	     -0.20	Gaussian	0.000000	0.000000
1209	0	  0.025492	  0.043772	     -1.00	   1974.01	   1851.43	      2.54	      2.49	      5.34	      5.24	14.69	 1.453e-03	     -0.20	Gaussian	0.000000	0.000000
1210	0	  0.025396	  0.032885	     -1.00	   2818.66	    413.67	      1.73	      1.62	      3.63	      3.40	67.45	 2.095e-03	     -0.20	Gaussian	0.000000	0.000000
1211	0	  0.025771	  0.032221	     -1.00	   2814.29	   2675.46	      2.73	      2.38	      5.74	      5.01	7.42	 1.309e-03	     -0.20	Gaussian	0.000000	0.000000
1212	0	  0.025570	  0.049695	     -1.00	   4145.82	   1679.60	      1.97	      1.84	      4.15	      3.87	74.87	 4.568e-04	     -0.20	Gaussian	0.000000	0.000000
1213	0	  0.025628	  0.051768	     -1.00	   2629.90	   3245.89	      1.93	      1.81	      4.06	      3.80	84.48	 4.352e-04	     -0.20	Gaussian	0.000000	0.000000
1214	0	  0.025230	  0.033523	     -1.00	   4936.16	   1497.19	      3.26	      2.60	      6.85	      5.46	65.72	 1.656e-03	     -0.20	Gaussian	0.000000	0.000000
1215	0	  0.024891	  0.033882	     -1.00	    199.71	   1739.10	      2.96	      2.70	      6.23	      5.68	76.63	 9.971e-04	     -0.20	Gaussian	0.000000	0.000000
1216	0	  0.024523	  0.029962	     -1.00	    299.15	     35.97	      2.73	      2.21	      5.73	      4.65	-1.23	 5.464e-04	     -0.20	Gaussian	0.000000	0.000000
1217	0	  0.025431	  0.027734	     -1.00	   2646.23	   1019.38	      3.49	      2.57	      7.33	      5.41	13.55	 1.531e-03	     -0.20	Gaussian	0.000000	0.000000
1218	0	  0.025127	  0.039108	     -1.00	    854.28	   1096.77	      2.33	      1.98	      4.90	      4.15	13.26	 5.778e-04	     -0.20	Gaussian	0.000000	0.000000
1219	0	  0.025073	  0.027531	     -1.00	   1331.31	    740.26	      2.96	      2.77	      6.22	      5.82	80.88	 1.185e-03	     -0.20	Gaussian	0.000000	0.000000
1220	0	  0.025302	  0.027614	     -1.00	   2503.59	     30.50	      2.95	      2.80	      6.21	      5.88	75.32	 1.327e-03	     -0.20	Gaussian	0.000000	0.000000
1221	0	  0.025221	  0.038588	     -1.00	   6000.31	   2822.11	      2.05	      1.83	      4.30	      3.85	46.32	 1.546e-03	     -0.20	Gaussian	0.000000	0.000000
1222	0	  0.025267	  0.041238	     -1.00	    786.36	   2559.96	      1.74	      1.74	      3.67	      3.66	83.67	 1.245e-03	     -0.20	Gaussian	0.000000	0.000000
1223	0	  0.024889	  0.033154	     -1.00	   4724.66	     83.27	      3.08	      1.95	      6.47	      4.09	45.04	 9.817e-04	     -0.20	Gaussian	0.000000	0.000000
1224	0	  0.025382	  0.038543	     -1.00	   1041.88	   3965.93	      2.26	      2.06	      4.76	      4.33	-19.83	 7.765e-04	     -0.20	Gaussian	0.000000	0.000000
1225	0	  0.025175	  0.029452	     -1.00	   4593.49	    533.47	      3.15	      2.79	      6.61	      5.87	77.30	 1.447e-03	     -0.20	Gaussian	0.000000	0.000000
1226	0	  0.024538	  0.020203	     -1.00	    157.60	    428.74	      2.03	      2.02	      4.27	      4.24	80.57	 1.559e-03	     -0.20	Gaussian	0.000000	0.000000
1227	0	  0.025280	  0.028284	     -1.00	   2960.43	    489.31	      3.06	      2.60	      6.44	      5.47	77.81	 1.389e-03	     -0.20	Gaussian	0.000000	0.000000
1228	0	  0.025175	  0.038947	     -1.00	   4825.04	   3982.58	      2.30	      2.14	      4.83	      4.50	16.19	 7.718e-04	     -0.20	Gaussian	0.000000	0.000000
1229	0	  0.024872	  0.039840	     -1.00	   6066.43	   1274.02	      1.71	      1.57	      3.60	      3.30	26.99	 1.473e-03	     -0.20	Gaussian	0.000000	0.000000
1230	0	  0.025431	  0.044220	     -1.00	   2097.98	    949.29	      2.06	      1.95	      4.33	      4.10	44.89	 4.750e-04	     -0.20	Gaussian	0.000000	0.000000
1231	0	  0.025280	  0.032211	     -1.00	   1549.61	   3183.16	      3.44	      1.83	      7.24	      3.86	37.62	 1.423e-03	     -0.20	Gaussian	0.000000	0.000000
1232	0	  0.025276	  0.048929	     -1.00	   4669.31	   1111.73	      1.97	      1.84	      4.15	      3.87	59.89	 4.556e-04	     -0.20	Gaussian	0.000000	0.000000
1233	0	  0.025277	  0.047559	     -1.00	   2923.91	    234.64	      2.03	      1.84	      4.27	      3.87	47.79	 4.952e-04	     -0.20	Gaussian	0.000000	0.000000
1234	0	  0.024843	  0.033093	     -1.00	    524.26	   3589.75	      2.32	      2.32	      4.87	      4.87	-88.13	 5.381e-04	     -0.20	Gaussian	0.000000	0.000000
1235	0	  0.025459	  0.029327	     -1.00	   4432.31	   1580.40	      3.45	      2.43	      7.26	      5.11	58.60	 1.495e-03	     -0.20	Gaussian	0.000000	0.000000
1236	0	  0.025244	  0.040346	     -1.00	   3324.81	     88.42	      2.92	      2.14	      6.14	      4.50	40.25	 1.197e-03	     -0.20	Gaussian	0.000000	0.000000
1237	0	  0.025723	  0.047523	     -1.00	   3556.81	   1866.97	      2.03	      1.84	      4.26	      3.87	-87.03	 4.322e-04	     -0.20	Gaussian	0.000000	0.000000
1238	0	  0.025750	  0.048909	     -1.00	   3586.76	   1814.62	      1.99	      1.81	      4.19	      3.81	87.02	 4.582e-04	     -0.20	Gaussian	0.000000	0.000000
1239	0	  0.025284	  0.037393	     -1.00	   5161.82	   3199.00	      2.45	      1.93	      5.14	      4.06	44.62	 6.698e-04	     -0.20	Gaussian	0.000000	0.000000
1240	0	  0.025182	  0.039836	     -1.00	   1376.08	    781.55	      2.31	      1.92	      4.85	      4.04	27.57	 4.871e-04	     -0.20	Gaussian	0.000000	0.000000
1241	0	  0.025495	  0.049955	     -1.00	   3931.82	   1152.92	      1.93	      1.82	      4.06	      3.83	74.85	 4.587e-04	     -0.20	Gaussian	0.000000	0.000000
1242	0	  0.025308	  0.022664	     -1.00	   3375.56	   3987.84	      3.83	      3.76	      8.06	      7.89	11.53	 2.241e-03	     -0.20	Gaussian	0.000000	0.000000
1243	0	  0.025512	  0.047289	     -1.00	   3916.30	   3779.80	      2.03	      1.83	      4.26	      3.84	63.56	 5.277e-04	     -0.20	Gaussian	0.000000	0.000000
1244	0	  0.025132	  0.031217	     -1.00	   4506.24	    387.13	      2.85	      2.12	      5.99	      4.46	18.83	 1.029e-03	     -0.20	Gaussian	0.000000	0.000000
1245	0	  0.025351	  0.017854	     -1.00	   3114.29	   3058.37	      4.35	      2.43	      9.13	      5.10	70.69	 1.383e-03	     -0.20	Gaussian	0.000000	0.000000
1246	0	  0.024996	  0.036048	     -1.00	    709.17	   1113.59	      2.20	      2.20	      4.63	      4.63	66.86	 5.812e-04	     -0.20	Gaussian	0.000000	0.000000
1247	0	  0.025088	  0.015030	     -1.00	   4242.33	   3872.09	      4.76	      2.46	     10.00	      5.17	78.17	 1.162e-03	     -0.20	Gaussian	0.000000	0.000000
1248	0	  0.025471	  0.036604	     -1.00	   4290.45	   3176.36	      2.66	      1.95	      5.58	      4.09	45.32	 7.901e-04	     -0.20	Gaussian	0.000000	0.000000
1249	0	  0.024767	  0.027425	     -1.00	    342.24	   4161.62	      2.52	      2.52	      5.30	      5.30	77.36	 5.321e-04	     -0.20	Gaussian	0.000000	0.000000
1250	0	  0.024962	  0.034300	     -1.00	    642.48	   1308.14	      2.25	      2.25	      4.73	      4.73	67.38	 5.712e-04	     -0.20	Gaussian	0.000000	0.000000
1251	0	  0.025319	  0.042927	     -1.00	   1197.67	   2564.65	      2.02	      2.01	      4.24	      4.22	44.36	 5.278e-04	     -0.20	Gaussian	0.000000	0.000000
1252	0	  0.025285	  0.047019	     -1.00	   5191.61	   1991.82	      1.98	      1.87	      4.16	      3.93	54.23	 4.659e-04	     -0.20	Gaussian	0.000000	0.000000
1253	0	  0.025390	  0.025183	     -1.00	   2387.70	   4159.32	      3.16	      3.05	      6.64	      6.42	82.14	 1.569e-03	     -0.20	Gaussian	0.000000	0.000000
1254	0	  0.024782	  0.028231	     -1.00	   5760.73	   3752.61	      2.97	      2.77	      6.23	      5.82	-32.84	 1.393e-03	     -0.20	Gaussian	0.000000	0.000000
1255	0	  0.025671	  0.032075	     -1.00	   2724.66	    975.91	      1.56	      1.42	      3.28	      2.99	67.46	 2.647e-03	     -0.20	Gaussian	0.000000	0.000000
1256	0	  0.025437	  0.043517	     -1.00	   2381.86	    229.88	      2.18	      1.83	      4.58	      3.85	32.55	 5.102e-04	     -0.20	Gaussian	0.000000	0.000000
1257	0	  0.024577	  0.030521	     -1.00	   6047.14	    709.20	      2.85	      2.26	      5.99	      4.75	49.00	 7.757e-04	     -0.20	Gaussian	0.000000	0.000000
1258	0	  0.025741	  0.046286	     -1.00	   3069.29	   2375.71	      2.03	      1.84	      4.27	      3.87	-87.70	 4.565e-04	     -0.19	Gaussian	0.000000	0.000000
1259	0	  0.025433	  0.041472	     -1.00	   2081.98	   3872.42	      2.54	      2.52	      5.35	      5.30	-12.88	 1.389e-03	     -0.19	Gaussian	0.000000	0.000000
1260	0	  0.025577	  0.048540	     -1.00	   3441.26	   3527.89	      1.92	      1.85	      4.04	      3.90	74.09	 4.577e-04	     -0.19	Gaussian	0.000000	0.000000
1261	0	  0.025153	  0.045909	     -1.00	   4721.02	    473.05	      2.07	      1.82	      4.34	      3.84	47.32	 4.900e-04	     -0.19	Gaussian	0.000000	0.000000
1262	0	  0.025480	  0.046699	     -1.00	   2167.93	   1031.51	      1.96	      1.89	      4.11	      3.97	71.77	 4.330e-04	     -0.19	Gaussian	0.000000	0.000000
1263	0	  0.024925	  0.035187	     -1.00	    369.87	   1788.01	      2.39	      2.05	      5.03	      4.32	5.45	 5.235e-04	     -0.19	Gaussian	0.000000	0.000000
1264	0	  0.025252	  0.025659	     -1.00	   1536.59	   4080.97	      3.45	      2.91	      7.25	      6.12	34.87	 1.527e-03	     -0.19	Gaussian	0.000000	0.000000
1265	0	  0.024647	  0.028289	     -1.00	   6368.57	   1247.41	      3.25	      3.05	      6.83	      6.40	73.74	 1.568e-03	     -0.19	Gaussian	0.000000	0.000000
1266	0	  0.025168	  0.024376	     -1.00	   4778.74	   3628.38	      3.41	      3.25	      7.17	      6.83	74.17	 1.705e-03	     -0.19	Gaussian	0.000000	0.000000
1267	0	  0.025224	  0.041118	     -1.00	   6269.94	    927.32	      2.30	      1.83	      4.83	      3.84	47.84	 2.281e-03	     -0.19	Gaussian	0.000000	0.000000
1268	0	  0.025497	  0.028835	     -1.00	   3452.55	   4066.17	      3.98	      2.06	      8.37	      4.33	64.07	 1.874e-03	     -0.19	Gaussian	0.000000	0.000000
1269	0	  0.025436	  0.042419	     -1.00	   2287.80	   4199.55	      2.09	      1.94	      4.39	      4.08	-71.94	 5.541e-04	     -0.19	Gaussian	0.000000	0.000000
1270	0	  0.024777	  0.031691	     -1.00	    330.14	   1142.84	      2.53	      2.15	      5.32	      4.52	8.57	 5.286e-04	     -0.19	Gaussian	0.000000	0.000000
1271	0	  0.025101	  0.027456	     -1.00	    767.18	   1921.29	      3.05	      2.82	      6.41	      5.94	54.58	 1.099e-03	     -0.19	Gaussian	0.000000	0.000000
1272	0	  0.024845	  0.040799	     -1.00	   6318.94	   2502.71	      2.27	      1.85	      4.78	      3.90	52.07	 6.016e-04	     -0.19	Gaussian	0.000000	0.000000
1273	0	  0.024930	  0.019506	     -1.00	    478.41	   1757.10	      1.77	      1.40	      3.73	      2.95	85.91	 2.077e-03	     -0.19	Gaussian	0.000000	0.000000
1274	0	  0.025127	  0.025131	     -1.00	    971.60	   2068.68	      3.38	      3.32	      7.09	      6.99	78.80	 1.760e-03	     -0.19	Gaussian	0.000000	0.000000
1275	0	  0.024716	  0.020629	     -1.00	     72.13	   3785.30	      2.05	      1.94	      4.31	      4.07	88.00	 1.233e-03	     -0.19	Gaussian	0.000000	0.000000
1276	0	  0.025502	  0.014808	     -1.00	   3665.00	   2883.01	      4.57	      4.50	      9.61	      9.47	89.81	 2.244e-03	     -0.19	Gaussian	0.000000	0.000000
