# 2000 stars found using the following parameters:
# sigma=1.00 roundness=0.50 radius=5 relax=0 profile=0 minbeta=1.5 max_stars=2000 layer=0 minA=0.00 maxA=0.00 maxR=1.00
# star#	layer	B	A	beta	X	Y	FWHMx [px]	FWHMy [px]	FWHMx ["]	FWHMy ["]	angle	RMSE	mag	Profile	RA	Dec
1271	0	  0.025321	  0.044476	     -1.00	   4019.77	   3935.65	      2.53	      1.89	      5.31	      3.97	78.88	 4.281e-04	     -0.23	Gaussian	0.000000	0.000000
1272	0	  0.025338	  0.042113	     -1.00	   2387.60	   4159.24	      2.53	      1.99	      5.31	      4.18	-85.20	 5.651e-04	     -0.23	Gaussian	0.000000	0.000000
1273	0	  0.024704	  0.026949	     -1.00	    524.24	   3589.88	      3.10	      2.53	      6.51	      5.33	-42.45	 4.655e-04	     -0.23	Gaussian	0.000000	0.000000
1274	0	  0.025065	  0.038397	     -1.00	    767.18	   1921.48	      2.35	      2.35	      4.93	      4.93	-72.84	 5.563e-04	     -0.23	Gaussian	0.000000	0.000000
1275	0	  0.025235	  0.047051	     -1.00	   4857.81	   3906.33	      2.51	      1.80	      5.27	      3.78	69.02	 4.611e-04	     -0.23	Gaussian	0.000000	0.000000
1276	0	  0.025449	  0.053963	     -1.00	   4064.91	    865.78	      2.10	      1.86	      4.42	      3.90	74.67	 4.711e-04	     -0.23	Gaussian	0.000000	0.000000
1277	0	  0.025627	  0.041758	     -1.00	   3764.60	   3066.07	      2.74	      2.68	      5.76	      5.63	21.68	 1.281e-03	     -0.23	Gaussian	0.000000	0.000000
1278	0	  0.024923	  0.024397	     -1.00	   1385.26	    723.48	      3.73	      3.45	      7.84	      7.26	79.48	 1.725e-03	     -0.23	Gaussian	0.000000	0.000000
1279	0	  0.025768	  0.048104	     -1.00	   2992.92	   1954.59	      2.10	      2.09	      4.41	      4.39	53.46	 6.307e-04	     -0.23	Gaussian	0.000000	0.000000
1280	0	  0.025017	  0.018896	     -1.00	   5026.35	   1976.13	      4.80	      2.41	     10.09	      5.06	75.20	 1.472e-03	     -0.23	Gaussian	0.000000	0.000000
1281	0	  0.025566	  0.030343	     -1.00	   4497.24	   2215.36	      2.26	      2.22	      4.76	      4.66	26.14	 1.207e-03	     -0.23	Gaussian	0.000000	0.000000
1282	0	  0.025189	  0.037129	     -1.00	    668.38	   2117.12	      2.38	      2.38	      5.00	      5.00	-85.91	 6.995e-04	     -0.23	Gaussian	0.000000	0.000000
1283	0	  0.024222	  0.024985	     -1.00	    250.84	     80.73	      3.37	      2.51	      7.07	      5.27	2.74	 4.944e-04	     -0.23	Gaussian	0.000000	0.000000
1284	0	  0.025356	  0.030207	     -1.00	   5095.50	   2089.98	      3.37	      3.37	      7.09	      7.07	14.06	 2.339e-03	     -0.23	Gaussian	0.000000	0.000000
1285	0	  0.025082	  0.050381	     -1.00	   5290.90	    893.31	      2.20	      1.89	      4.63	      3.98	49.97	 5.231e-04	     -0.23	Gaussian	0.000000	0.000000
1286	0	  0.025004	  0.033376	     -1.00	   5372.48	   3796.10	      3.01	      2.42	      6.34	      5.08	-17.16	 1.284e-03	     -0.23	Gaussian	0.000000	0.000000
1287	0	  0.025138	  0.030172	     -1.00	   1376.11	    781.46	      1.87	      1.54	      3.93	      3.24	86.30	 2.073e-03	     -0.23	Gaussian	0.000000	0.000000
1288	0	  0.025169	  0.038185	     -1.00	   1518.98	   3951.43	      2.54	      2.17	      5.34	      4.55	-61.91	 5.163e-04	     -0.23	Gaussian	0.000000	0.000000
1289	0	  0.024984	  0.032686	     -1.00	   1430.11	   4195.96	      2.93	      2.20	      6.15	      4.62	-63.92	 4.030e-04	     -0.23	Gaussian	0.000000	0.000000
1290	0	  0.025573	  0.045456	     -1.00	   2138.78	   1570.19	      1.60	      1.55	      3.36	      3.26	72.94	 2.099e-03	     -0.23	Gaussian	0.000000	0.000000
1291	0	  0.025159	  0.034424	     -1.00	   1090.22	    967.58	      1.94	      1.86	      4.08	      3.91	83.55	 1.636e-03	     -0.23	Gaussian	0.000000	0.000000
1292	0	  0.025109	  0.049635	     -1.00	   5007.87	    646.79	      2.22	      1.90	      4.67	      3.99	53.59	 5.027e-04	     -0.23	Gaussian	0.000000	0.000000
1293	0	  0.025157	  0.034630	     -1.00	   1536.74	   4081.27	      2.65	      2.28	      5.58	      4.80	-74.51	 6.189e-04	     -0.23	Gaussian	0.000000	0.000000
1294	0	  0.025530	  0.049697	     -1.00	   2010.00	   2842.28	      2.05	      2.05	      4.32	      4.32	8.75	 6.153e-04	     -0.23	Gaussian	0.000000	0.000000
1295	0	  0.024548	  0.028066	     -1.00	     59.64	   1868.64	      3.12	      2.40	      6.55	      5.03	-11.38	 4.773e-04	     -0.23	Gaussian	0.000000	0.000000
1296	0	  0.025473	  0.037324	     -1.00	   3098.72	   3972.48	      1.62	      1.51	      3.41	      3.17	76.43	 2.369e-03	     -0.23	Gaussian	0.000000	0.000000
1297	0	  0.025200	  0.029578	     -1.00	   1462.69	   3796.58	      1.87	      1.73	      3.92	      3.64	-89.26	 1.991e-03	     -0.23	Gaussian	0.000000	0.000000
1298	0	  0.025260	  0.050721	     -1.00	   4972.00	   1478.04	      2.21	      1.87	      4.65	      3.92	72.41	 5.281e-04	     -0.23	Gaussian	0.000000	0.000000
1299	0	  0.025315	  0.025241	     -1.00	   3287.36	   3732.18	      3.81	      2.37	      8.01	      4.98	69.39	 1.079e-03	     -0.23	Gaussian	0.000000	0.000000
1300	0	  0.025605	  0.028679	     -1.00	   4055.57	   1532.89	      3.39	      3.39	      7.13	      7.12	9.16	 2.236e-03	     -0.23	Gaussian	0.000000	0.000000
1301	0	  0.024861	  0.042013	     -1.00	   5795.89	    423.67	      2.56	      1.94	      5.38	      4.08	40.68	 5.654e-04	     -0.23	Gaussian	0.000000	0.000000
1302	0	  0.025478	  0.049494	     -1.00	   4347.78	   1540.69	      2.22	      1.90	      4.67	      3.99	84.99	 4.915e-04	     -0.23	Gaussian	0.000000	0.000000
1303	0	  0.025791	  0.052225	     -1.00	   2458.45	    589.72	      2.07	      1.93	      4.35	      4.06	69.77	 1.756e-03	     -0.23	Gaussian	0.000000	0.000000
1304	0	  0.025830	  0.038182	     -1.00	   2835.64	   2277.55	      1.75	      1.60	      3.68	      3.37	77.56	 2.302e-03	     -0.23	Gaussian	0.000000	0.000000
1305	0	  0.025586	  0.050320	     -1.00	   4044.84	   3339.39	      2.21	      1.87	      4.65	      3.92	80.41	 5.092e-04	     -0.23	Gaussian	0.000000	0.000000
1306	0	  0.025481	  0.050840	     -1.00	   2059.01	   1612.80	      2.13	      1.91	      4.49	      4.02	84.50	 4.846e-04	     -0.23	Gaussian	0.000000	0.000000
1307	0	  0.024568	  0.024111	     -1.00	     41.06	   2163.17	      3.35	      3.35	      7.04	      7.04	-83.37	 8.499e-04	     -0.23	Gaussian	0.000000	0.000000
1308	0	  0.025091	  0.029096	     -1.00	    890.44	   1165.93	      3.63	      3.62	      7.62	      7.62	77.11	 1.957e-03	     -0.23	Gaussian	0.000000	0.000000
1309	0	  0.024966	  0.042217	     -1.00	   1537.76	    374.62	      2.42	      2.03	      5.08	      4.27	24.14	 4.961e-04	     -0.23	Gaussian	0.000000	0.000000
1310	0	  0.024996	  0.032968	     -1.00	   1411.41	   4108.61	      2.86	      2.20	      6.01	      4.63	-65.67	 4.234e-04	     -0.23	Gaussian	0.000000	0.000000
1311	0	  0.025618	  0.045691	     -1.00	   3222.60	   3486.90	      2.34	      1.94	      4.91	      4.08	89.27	 4.352e-04	     -0.23	Gaussian	0.000000	0.000000
1312	0	  0.025754	  0.050123	     -1.00	   3655.72	   1723.69	      2.17	      1.90	      4.57	      4.00	83.45	 4.581e-04	     -0.23	Gaussian	0.000000	0.000000
1313	0	  0.025448	  0.035561	     -1.00	   2986.97	   3844.26	      3.12	      2.93	      6.55	      6.16	12.99	 1.888e-03	     -0.23	Gaussian	0.000000	0.000000
1314	0	  0.024790	  0.029558	     -1.00	    452.55	   3164.05	      2.99	      2.33	      6.29	      4.90	-34.82	 4.682e-04	     -0.23	Gaussian	0.000000	0.000000
1315	0	  0.025452	  0.025653	     -1.00	   3879.42	   3984.97	      3.51	      3.47	      7.38	      7.30	11.88	 1.925e-03	     -0.23	Gaussian	0.000000	0.000000
1316	0	  0.025167	  0.038400	     -1.00	   5058.26	    736.33	      1.99	      1.39	      4.19	      2.91	54.35	 1.830e-03	     -0.23	Gaussian	0.000000	0.000000
1317	0	  0.025054	  0.051218	     -1.00	   4588.86	     16.50	      2.13	      1.89	      4.47	      3.98	53.55	 5.982e-04	     -0.23	Gaussian	0.000000	0.000000
1318	0	  0.025452	  0.043436	     -1.00	   4671.49	   2718.18	      2.40	      2.38	      5.03	      5.00	36.53	 8.705e-04	     -0.23	Gaussian	0.000000	0.000000
1319	0	  0.025036	  0.032730	     -1.00	   5231.64	   1380.22	      3.50	      2.42	      7.36	      5.08	57.17	 1.438e-03	     -0.23	Gaussian	0.000000	0.000000
1320	0	  0.025461	  0.047576	     -1.00	   2381.87	    229.88	      2.20	      1.97	      4.63	      4.13	50.71	 5.179e-04	     -0.23	Gaussian	0.000000	0.000000
1321	0	  0.025157	  0.041153	     -1.00	   4840.34	   3911.07	      2.28	      1.74	      4.80	      3.66	67.38	 7.444e-04	     -0.23	Gaussian	0.000000	0.000000
1322	0	  0.025149	  0.042184	     -1.00	   4961.74	   3796.40	      2.62	      1.85	      5.51	      3.89	67.86	 4.299e-04	     -0.23	Gaussian	0.000000	0.000000
1323	0	  0.025416	  0.017653	     -1.00	   4968.78	   1987.01	      1.95	      1.94	      4.09	      4.07	20.97	 2.595e-03	     -0.23	Gaussian	0.000000	0.000000
1324	0	  0.025250	  0.025536	     -1.00	   2683.58	   4036.55	      3.80	      3.70	      7.98	      7.78	9.41	 2.212e-03	     -0.23	Gaussian	0.000000	0.000000
1325	0	  0.024895	  0.044519	     -1.00	   5669.79	    788.72	      2.39	      1.91	      5.02	      4.02	44.52	 4.990e-04	     -0.23	Gaussian	0.000000	0.000000
1326	0	  0.025535	  0.050798	     -1.00	   2313.13	   1212.04	      2.00	      2.00	      4.20	      4.20	35.60	 6.385e-04	     -0.22	Gaussian	0.000000	0.000000
1327	0	  0.025486	  0.026300	     -1.00	   3916.46	   3779.83	      3.11	      3.10	      6.54	      6.52	15.70	 1.424e-03	     -0.22	Gaussian	0.000000	0.000000
1328	0	  0.025628	  0.034413	     -1.00	   4169.64	   2176.16	      3.26	      2.02	      6.84	      4.24	-86.63	 1.188e-03	     -0.22	Gaussian	0.000000	0.000000
1329	0	  0.025701	  0.048924	     -1.00	   2636.23	   2356.91	      2.27	      1.83	      4.77	      3.84	-85.26	 4.780e-04	     -0.22	Gaussian	0.000000	0.000000
1330	0	  0.024855	  0.030834	     -1.00	    494.09	    563.02	      2.56	      2.56	      5.39	      5.39	-41.23	 1.082e-03	     -0.22	Gaussian	0.000000	0.000000
1331	0	  0.024824	  0.024718	     -1.00	   5930.35	   3862.91	      3.14	      3.14	      6.60	      6.59	16.80	 1.302e-03	     -0.22	Gaussian	0.000000	0.000000
1332	0	  0.025251	  0.038216	     -1.00	   2134.26	   4094.50	      2.30	      2.30	      4.83	      4.83	-13.73	 6.440e-04	     -0.22	Gaussian	0.000000	0.000000
1333	0	  0.025546	  0.050965	     -1.00	   3483.23	    646.64	      1.49	      1.48	      3.14	      3.10	38.91	 1.972e-03	     -0.22	Gaussian	0.000000	0.000000
1334	0	  0.025344	  0.041374	     -1.00	   1008.41	   1968.52	      2.21	      2.21	      4.65	      4.65	-73.38	 1.044e-03	     -0.22	Gaussian	0.000000	0.000000
1335	0	  0.024397	  0.025886	     -1.00	     67.10	    656.17	      2.90	      2.83	      6.10	      5.94	-75.94	 7.293e-04	     -0.22	Gaussian	0.000000	0.000000
1336	0	  0.025090	  0.038280	     -1.00	    950.47	   2280.77	      2.33	      2.26	      4.90	      4.74	-43.47	 4.608e-04	     -0.22	Gaussian	0.000000	0.000000
1337	0	  0.024934	  0.028484	     -1.00	   5222.23	    338.91	      3.14	      3.12	      6.60	      6.56	13.01	 1.766e-03	     -0.22	Gaussian	0.000000	0.000000
1338	0	  0.025959	  0.033581	     -1.00	   3154.18	   2401.61	      1.44	      1.24	      3.03	      2.61	11.19	 3.454e-03	     -0.22	Gaussian	0.000000	0.000000
1339	0	  0.024852	  0.023319	     -1.00	   6000.67	    745.87	      1.82	      1.31	      3.83	      2.76	71.81	 3.032e-03	     -0.22	Gaussian	0.000000	0.000000
1340	0	  0.025168	  0.046834	     -1.00	   2513.36	     97.03	      2.07	      2.06	      4.36	      4.34	76.21	 5.566e-04	     -0.22	Gaussian	0.000000	0.000000
1341	0	  0.025196	  0.029676	     -1.00	   5174.32	   2879.32	      3.03	      2.82	      6.36	      5.94	13.77	 1.426e-03	     -0.22	Gaussian	0.000000	0.000000
1342	0	  0.024710	  0.034775	     -1.00	   5951.45	   3870.26	      3.02	      1.91	      6.35	      4.01	57.29	 4.462e-04	     -0.22	Gaussian	0.000000	0.000000
1343	0	  0.025280	  0.028475	     -1.00	   4557.59	   4200.55	      3.22	      3.18	      6.76	      6.69	15.90	 1.577e-03	     -0.22	Gaussian	0.000000	0.000000
1344	0	  0.024515	  0.021535	     -1.00	    376.19	   4110.59	      3.37	      2.74	      7.09	      5.76	-43.32	 4.290e-04	     -0.22	Gaussian	0.000000	0.000000
1345	0	  0.025181	  0.029719	     -1.00	   1297.69	   4163.61	      2.59	      2.59	      5.44	      5.44	52.13	 1.051e-03	     -0.22	Gaussian	0.000000	0.000000
1346	0	  0.025494	  0.034356	     -1.00	   2036.70	   1270.70	      1.54	      1.47	      3.24	      3.08	71.00	 2.739e-03	     -0.22	Gaussian	0.000000	0.000000
1347	0	  0.025265	  0.043713	     -1.00	   5291.58	   2627.74	      2.42	      1.88	      5.09	      3.95	64.45	 4.531e-04	     -0.22	Gaussian	0.000000	0.000000
1348	0	  0.025519	  0.037356	     -1.00	   3984.01	   2613.62	      2.76	      2.44	      5.80	      5.12	18.41	 1.188e-03	     -0.22	Gaussian	0.000000	0.000000
1349	0	  0.025146	  0.036949	     -1.00	   5448.09	   3034.36	      3.02	      2.07	      6.35	      4.35	60.49	 7.510e-04	     -0.22	Gaussian	0.000000	0.000000
1350	0	  0.025201	  0.031211	     -1.00	   4086.67	    175.35	      2.95	      2.81	      6.20	      5.91	72.79	 1.463e-03	     -0.22	Gaussian	0.000000	0.000000
1351	0	  0.025568	  0.037819	     -1.00	   3502.38	   1393.14	      2.94	      2.39	      6.18	      5.02	54.56	 1.246e-03	     -0.22	Gaussian	0.000000	0.000000
1352	0	  0.024724	  0.017620	     -1.00	    369.90	   1788.04	      3.62	      3.59	      7.61	      7.55	-89.33	 1.033e-03	     -0.22	Gaussian	0.000000	0.000000
1353	0	  0.025353	  0.047659	     -1.00	   4065.60	    656.81	      2.12	      1.95	      4.46	      4.10	89.30	 4.656e-04	     -0.22	Gaussian	0.000000	0.000000
1354	0	  0.024835	  0.024492	     -1.00	    920.34	   4103.79	      3.29	      2.44	      6.92	      5.12	-50.77	 4.716e-04	     -0.22	Gaussian	0.000000	0.000000
1355	0	  0.025109	  0.024708	     -1.00	   5163.32	   1093.24	      3.88	      3.86	      8.16	      8.11	75.14	 2.579e-03	     -0.22	Gaussian	0.000000	0.000000
1356	0	  0.026823	  0.050561	     -1.00	   3195.15	   2213.92	      2.20	      1.76	      4.62	      3.69	-85.27	 4.975e-03	     -0.22	Gaussian	0.000000	0.000000
1357	0	  0.024805	  0.032116	     -1.00	    908.69	    495.28	      2.56	      2.48	      5.38	      5.21	56.70	 6.080e-04	     -0.22	Gaussian	0.000000	0.000000
1358	0	  0.025593	  0.044124	     -1.00	   3333.65	   3204.52	      2.31	      1.92	      4.86	      4.03	85.14	 4.664e-04	     -0.22	Gaussian	0.000000	0.000000
1359	0	  0.024653	  0.028440	     -1.00	    393.86	    805.36	      2.62	      2.62	      5.50	      5.50	75.09	 6.577e-04	     -0.22	Gaussian	0.000000	0.000000
1360	0	  0.024762	  0.018553	     -1.00	   5222.23	    779.31	      4.65	      2.35	      9.77	      4.95	54.93	 1.338e-03	     -0.22	Gaussian	0.000000	0.000000
1361	0	  0.024972	  0.036613	     -1.00	    922.84	   1767.94	      2.40	      2.23	      5.04	      4.68	-0.53	 4.371e-04	     -0.22	Gaussian	0.000000	0.000000
1362	0	  0.024476	  0.029969	     -1.00	   6058.22	    359.36	      3.29	      3.23	      6.91	      6.78	72.27	 1.392e-03	     -0.22	Gaussian	0.000000	0.000000
1363	0	  0.025031	  0.036081	     -1.00	   1205.53	   1043.16	      2.32	      2.32	      4.88	      4.88	80.50	 5.118e-04	     -0.22	Gaussian	0.000000	0.000000
1364	0	  0.025340	  0.025407	     -1.00	   3456.09	   3155.58	      3.32	      2.54	      6.99	      5.33	23.25	 1.243e-03	     -0.22	Gaussian	0.000000	0.000000
1365	0	  0.024895	  0.030057	     -1.00	   6022.26	   1558.72	      3.41	      3.37	      7.16	      7.08	15.29	 1.948e-03	     -0.22	Gaussian	0.000000	0.000000
1366	0	  0.025672	  0.048858	     -1.00	   3262.95	   1452.34	      2.15	      1.86	      4.52	      3.90	-89.40	 4.642e-04	     -0.22	Gaussian	0.000000	0.000000
1367	0	  0.025045	  0.017398	     -1.00	   2035.28	   3866.04	      4.61	      2.47	      9.69	      5.19	-81.21	 1.088e-03	     -0.22	Gaussian	0.000000	0.000000
1368	0	  0.025297	  0.021524	     -1.00	   4928.85	   1125.01	      1.79	      1.78	      3.77	      3.73	22.72	 2.728e-03	     -0.22	Gaussian	0.000000	0.000000
1369	0	  0.025464	  0.046847	     -1.00	   4314.93	   1127.26	      2.04	      2.03	      4.29	      4.27	48.14	 6.097e-04	     -0.22	Gaussian	0.000000	0.000000
1370	0	  0.024515	  0.020404	     -1.00	    235.26	   3875.96	      3.39	      2.81	      7.11	      5.90	-43.16	 4.714e-04	     -0.22	Gaussian	0.000000	0.000000
1371	0	  0.025417	  0.033775	     -1.00	   3442.18	    735.35	      2.84	      2.45	      5.97	      5.14	8.28	 1.227e-03	     -0.22	Gaussian	0.000000	0.000000
1372	0	  0.025140	  0.036612	     -1.00	   1229.68	   3082.54	      2.42	      2.19	      5.08	      4.60	-52.31	 4.255e-04	     -0.22	Gaussian	0.000000	0.000000
1373	0	  0.025491	  0.034101	     -1.00	   2646.15	   1019.38	      2.83	      2.43	      5.96	      5.10	8.01	 1.202e-03	     -0.22	Gaussian	0.000000	0.000000
1374	0	  0.025004	  0.037331	     -1.00	    827.37	   2486.58	      2.28	      2.28	      4.79	      4.79	72.90	 5.180e-04	     -0.22	Gaussian	0.000000	0.000000
1375	0	  0.025394	  0.037655	     -1.00	   5006.46	   1827.60	      1.99	      1.73	      4.17	      3.64	74.95	 1.599e-03	     -0.22	Gaussian	0.000000	0.000000
1376	0	  0.024374	  0.019477	     -1.00	    159.83	   4079.23	      3.55	      2.80	      7.46	      5.88	-41.87	 4.429e-04	     -0.22	Gaussian	0.000000	0.000000
1377	0	  0.026891	  0.049027	     -1.00	   4437.17	   2316.97	      2.16	      1.82	      4.54	      3.84	83.97	 7.525e-03	     -0.21	Gaussian	0.000000	0.000000
1378	0	  0.024439	  0.026084	     -1.00	    423.09	    132.97	      3.17	      2.33	      6.67	      4.89	3.14	 5.019e-04	     -0.21	Gaussian	0.000000	0.000000
1379	0	  0.025456	  0.036211	     -1.00	   2645.51	    507.83	      1.65	      1.49	      3.48	      3.14	74.02	 2.448e-03	     -0.21	Gaussian	0.000000	0.000000
1380	0	  0.024966	  0.035069	     -1.00	    854.29	   1096.81	      2.34	      2.34	      4.92	      4.92	66.21	 5.502e-04	     -0.21	Gaussian	0.000000	0.000000
1381	0	  0.025338	  0.031496	     -1.00	   3374.99	   3987.45	      3.08	      3.08	      6.48	      6.46	32.17	 1.741e-03	     -0.21	Gaussian	0.000000	0.000000
1382	0	  0.025255	  0.042913	     -1.00	   4717.38	    508.07	      2.27	      1.98	      4.78	      4.16	68.74	 7.826e-04	     -0.21	Gaussian	0.000000	0.000000
1383	0	  0.025395	  0.040703	     -1.00	   3270.49	   3978.81	      2.45	      1.93	      5.15	      4.05	84.27	 3.937e-04	     -0.21	Gaussian	0.000000	0.000000
1384	0	  0.025611	  0.045276	     -1.00	   2888.76	   1373.39	      2.21	      1.92	      4.64	      4.03	-85.56	 5.507e-04	     -0.21	Gaussian	0.000000	0.000000
1385	0	  0.025560	  0.045961	     -1.00	   3105.95	   3691.71	      2.29	      1.82	      4.80	      3.82	81.85	 4.371e-04	     -0.21	Gaussian	0.000000	0.000000
1386	0	  0.025095	  0.023750	     -1.00	   4489.10	   3090.61	      3.72	      2.19	      7.82	      4.61	61.90	 1.042e-03	     -0.21	Gaussian	0.000000	0.000000
1387	0	  0.025244	  0.037680	     -1.00	   1197.69	   2564.67	      2.32	      2.19	      4.88	      4.60	-39.41	 4.308e-04	     -0.21	Gaussian	0.000000	0.000000
1388	0	  0.024829	  0.034412	     -1.00	   5930.70	   3413.57	      2.88	      1.93	      6.06	      4.06	55.16	 3.954e-04	     -0.21	Gaussian	0.000000	0.000000
1389	0	  0.025343	  0.034576	     -1.00	   3768.44	   3988.14	      2.06	      1.75	      4.34	      3.69	64.03	 1.137e-03	     -0.21	Gaussian	0.000000	0.000000
1390	0	  0.024921	  0.024177	     -1.00	    685.49	   2624.61	      2.03	      1.98	      4.27	      4.15	89.69	 1.556e-03	     -0.21	Gaussian	0.000000	0.000000
1391	0	  0.024689	  0.020523	     -1.00	   5606.03	    235.05	      3.72	      3.52	      7.81	      7.40	73.15	 1.538e-03	     -0.21	Gaussian	0.000000	0.000000
1392	0	  0.024699	  0.022517	     -1.00	    617.88	   4079.62	      3.14	      2.69	      6.61	      5.65	-49.29	 4.169e-04	     -0.21	Gaussian	0.000000	0.000000
1393	0	  0.025294	  0.039235	     -1.00	   1649.54	   3261.81	      2.42	      2.00	      5.08	      4.21	-72.89	 4.310e-04	     -0.21	Gaussian	0.000000	0.000000
1394	0	  0.025211	  0.042318	     -1.00	   2102.76	    344.86	      2.18	      2.05	      4.57	      4.31	33.72	 5.340e-04	     -0.21	Gaussian	0.000000	0.000000
1395	0	  0.024637	  0.027697	     -1.00	    347.65	    777.96	      2.96	      2.31	      6.22	      4.86	0.79	 5.357e-04	     -0.21	Gaussian	0.000000	0.000000
