# 2000 stars found using the following parameters:
# sigma=1.00 roundness=0.50 radius=5 relax=0 profile=0 minbeta=1.5 max_stars=2000 layer=0 minA=0.00 maxA=0.00 maxR=1.00
# star#	layer	B	A	beta	X	Y	FWHMx [px]	FWHMy [px]	FWHMx ["]	FWHMy ["]	angle	RMSE	mag	Profile	RA	Dec
653	0	  0.025596	  0.083643	     -1.00	    406.90	   2301.65	      2.47	      2.27	      5.19	      4.77	17.52	 1.130e-03	     -0.46	Gaussian	0.000000	0.000000
654	0	  0.025908	  0.102514	     -1.00	   3908.98	    255.95	      2.24	      2.04	      4.70	      4.30	58.81	 1.203e-03	     -0.46	Gaussian	0.000000	0.000000
655	0	  0.026151	  0.103428	     -1.00	   2496.00	   2901.52	      2.13	      2.13	      4.47	      4.47	17.99	 1.164e-03	     -0.46	Gaussian	0.000000	0.000000
656	0	  0.025536	  0.086835	     -1.00	   6066.46	   1274.15	      2.68	      2.39	      5.64	      5.02	-10.99	 2.503e-03	     -0.46	Gaussian	0.000000	0.000000
657	0	  0.025678	  0.087565	     -1.00	   5646.12	   3945.67	      2.31	      2.31	      4.85	      4.85	16.99	 1.124e-03	     -0.46	Gaussian	0.000000	0.000000
658	0	  0.025387	  0.098136	     -1.00	   6095.23	   2779.08	      2.10	      1.93	      4.42	      4.06	67.87	 1.435e-03	     -0.46	Gaussian	0.000000	0.000000
659	0	  0.025808	  0.100745	     -1.00	   4919.31	   1548.67	      2.23	      2.08	      4.68	      4.37	64.38	 1.045e-03	     -0.46	Gaussian	0.000000	0.000000
660	0	  0.025821	  0.091052	     -1.00	   2056.52	     44.03	      2.43	      2.10	      5.11	      4.42	39.60	 1.205e-03	     -0.46	Gaussian	0.000000	0.000000
661	0	  0.025960	  0.100939	     -1.00	   4930.74	   2169.86	      2.27	      2.03	      4.77	      4.27	66.84	 1.011e-03	     -0.46	Gaussian	0.000000	0.000000
662	0	  0.026200	  0.085456	     -1.00	    989.90	   4055.90	      2.33	      2.33	      4.90	      4.90	60.98	 1.240e-03	     -0.46	Gaussian	0.000000	0.000000
663	0	  0.030351	  0.115777	     -1.00	   3137.56	   2149.83	      2.09	      1.92	      4.38	      4.04	-88.57	 1.468e-02	     -0.46	Gaussian	0.000000	0.000000
664	0	  0.026456	  0.083218	     -1.00	   1055.05	   1504.12	      2.93	      2.65	      6.15	      5.57	13.21	 3.155e-03	     -0.46	Gaussian	0.000000	0.000000
665	0	  0.026254	  0.083401	     -1.00	   1733.10	   3934.13	      2.58	      2.30	      5.42	      4.83	79.17	 1.498e-03	     -0.46	Gaussian	0.000000	0.000000
666	0	  0.025675	  0.085227	     -1.00	    845.40	   1003.94	      2.35	      2.30	      4.94	      4.83	47.60	 1.172e-03	     -0.46	Gaussian	0.000000	0.000000
667	0	  0.025483	  0.067694	     -1.00	    929.05	    333.81	      3.23	      2.86	      6.79	      6.01	21.33	 2.150e-03	     -0.46	Gaussian	0.000000	0.000000
668	0	  0.025428	  0.091280	     -1.00	   5879.93	    536.64	      2.45	      2.06	      5.14	      4.33	51.38	 1.235e-03	     -0.46	Gaussian	0.000000	0.000000
669	0	  0.026115	  0.095318	     -1.00	   4262.18	    191.49	      2.31	      2.09	      4.86	      4.39	55.51	 1.553e-03	     -0.46	Gaussian	0.000000	0.000000
670	0	  0.025753	  0.099084	     -1.00	   5309.95	   1675.26	      2.26	      2.04	      4.76	      4.29	58.77	 1.053e-03	     -0.45	Gaussian	0.000000	0.000000
671	0	  0.025181	  0.073130	     -1.00	   6046.58	   1055.09	      3.19	      3.07	      6.71	      6.45	80.65	 3.155e-03	     -0.45	Gaussian	0.000000	0.000000
672	0	  0.025373	  0.053931	     -1.00	    134.30	    481.35	      2.01	      1.99	      4.23	      4.19	79.97	 3.447e-03	     -0.45	Gaussian	0.000000	0.000000
673	0	  0.026006	  0.099283	     -1.00	   3821.36	   3610.57	      2.23	      2.06	      4.68	      4.33	81.58	 1.026e-03	     -0.45	Gaussian	0.000000	0.000000
674	0	  0.025404	  0.067563	     -1.00	   6050.61	   3629.48	      1.88	      1.71	      3.95	      3.59	80.59	 3.894e-03	     -0.45	Gaussian	0.000000	0.000000
675	0	  0.025889	  0.091401	     -1.00	   1719.09	   4064.62	      2.23	      2.23	      4.68	      4.68	4.81	 1.086e-03	     -0.45	Gaussian	0.000000	0.000000
676	0	  0.026156	  0.100937	     -1.00	   2652.53	   1293.91	      2.14	      2.10	      4.50	      4.41	81.31	 1.072e-03	     -0.45	Gaussian	0.000000	0.000000
677	0	  0.023786	  0.054789	     -1.00	   2927.13	   4259.03	      3.49	      2.66	      7.34	      5.60	77.13	 5.985e-03	     -0.45	Gaussian	0.000000	0.000000
678	0	  0.026453	  0.100461	     -1.00	   3057.42	   1830.73	      2.22	      2.03	      4.67	      4.26	84.84	 1.807e-03	     -0.45	Gaussian	0.000000	0.000000
679	0	  0.026202	  0.097282	     -1.00	   3275.58	   2421.87	      2.25	      2.06	      4.72	      4.33	-84.98	 9.830e-04	     -0.45	Gaussian	0.000000	0.000000
680	0	  0.025595	  0.077935	     -1.00	    517.51	   4115.92	      2.48	      2.33	      5.21	      4.89	4.11	 1.123e-03	     -0.45	Gaussian	0.000000	0.000000
681	0	  0.025952	  0.063068	     -1.00	    466.28	   3695.24	      2.99	      2.89	      6.28	      6.07	86.76	 2.481e-03	     -0.45	Gaussian	0.000000	0.000000
682	0	  0.025797	  0.060431	     -1.00	   2512.39	   2982.02	      3.65	      2.99	      7.67	      6.29	8.12	 3.651e-03	     -0.45	Gaussian	0.000000	0.000000
683	0	  0.026185	  0.099511	     -1.00	   3383.35	   3595.87	      2.22	      2.03	      4.66	      4.26	85.25	 1.170e-03	     -0.45	Gaussian	0.000000	0.000000
684	0	  0.026514	  0.098338	     -1.00	   2199.95	   3707.34	      2.18	      2.09	      4.58	      4.38	-86.45	 1.802e-03	     -0.45	Gaussian	0.000000	0.000000
685	0	  0.026079	  0.098146	     -1.00	   4288.18	   2709.86	      2.25	      2.02	      4.74	      4.24	80.25	 1.077e-03	     -0.44	Gaussian	0.000000	0.000000
686	0	  0.025980	  0.071181	     -1.00	    443.93	   3873.61	      2.57	      2.44	      5.39	      5.13	-7.30	 1.490e-03	     -0.44	Gaussian	0.000000	0.000000
687	0	  0.026029	  0.099388	     -1.00	   3068.92	   3690.46	      2.12	      2.12	      4.45	      4.45	-14.37	 1.085e-03	     -0.44	Gaussian	0.000000	0.000000
688	0	  0.025735	  0.082421	     -1.00	   1556.77	    581.54	      2.50	      2.16	      5.25	      4.53	36.00	 1.033e-03	     -0.44	Gaussian	0.000000	0.000000
689	0	  0.025905	  0.084285	     -1.00	   3470.04	    979.30	      2.59	      2.37	      5.45	      4.99	12.91	 1.779e-03	     -0.44	Gaussian	0.000000	0.000000
690	0	  0.025462	  0.043164	     -1.00	   5177.94	   1099.40	      2.71	      2.52	      5.70	      5.29	19.11	 2.500e-03	     -0.44	Gaussian	0.000000	0.000000
691	0	  0.025876	  0.090307	     -1.00	   4267.91	    430.34	      2.78	      2.30	      5.83	      4.84	53.08	 2.062e-03	     -0.44	Gaussian	0.000000	0.000000
692	0	  0.025900	  0.095874	     -1.00	   4980.41	   2530.90	      2.22	      2.08	      4.67	      4.37	65.91	 1.031e-03	     -0.44	Gaussian	0.000000	0.000000
693	0	  0.025788	  0.058238	     -1.00	   4305.85	   3336.59	      1.83	      1.75	      3.85	      3.67	78.64	 4.817e-03	     -0.44	Gaussian	0.000000	0.000000
694	0	  0.026021	  0.057570	     -1.00	   3226.32	   2510.10	      3.52	      2.70	      7.39	      5.68	89.02	 2.880e-03	     -0.44	Gaussian	0.000000	0.000000
695	0	  0.025968	  0.062151	     -1.00	   4970.85	   2730.68	      1.93	      1.85	      4.05	      3.90	75.22	 4.757e-03	     -0.44	Gaussian	0.000000	0.000000
696	0	  0.025855	  0.086928	     -1.00	   1774.58	    219.16	      2.38	      2.13	      5.01	      4.48	33.58	 1.189e-03	     -0.44	Gaussian	0.000000	0.000000
697	0	  0.025687	  0.058816	     -1.00	   4761.35	   2138.76	      3.00	      2.97	      6.31	      6.24	8.81	 2.887e-03	     -0.44	Gaussian	0.000000	0.000000
698	0	  0.025997	  0.071386	     -1.00	   4651.04	    227.95	      1.38	      1.33	      2.89	      2.79	82.02	 6.413e-03	     -0.44	Gaussian	0.000000	0.000000
699	0	  0.026276	  0.097160	     -1.00	   3789.04	   2630.28	      1.90	      1.81	      3.98	      3.81	88.67	 2.528e-03	     -0.44	Gaussian	0.000000	0.000000
700	0	  0.026202	  0.071125	     -1.00	   2671.20	    973.48	      3.52	      3.44	      7.39	      7.24	8.68	 4.125e-03	     -0.44	Gaussian	0.000000	0.000000
701	0	  0.025949	  0.088275	     -1.00	   1505.97	   3499.48	      2.22	      2.22	      4.67	      4.67	-6.67	 1.201e-03	     -0.44	Gaussian	0.000000	0.000000
702	0	  0.025605	  0.078095	     -1.00	    495.90	   3465.43	      2.36	      2.36	      4.96	      4.96	63.26	 1.132e-03	     -0.44	Gaussian	0.000000	0.000000
703	0	  0.025555	  0.077599	     -1.00	    444.60	   2397.03	      2.37	      2.37	      4.98	      4.98	82.60	 1.196e-03	     -0.44	Gaussian	0.000000	0.000000
704	0	  0.026492	  0.091671	     -1.00	   2859.55	    686.48	      2.29	      2.07	      4.82	      4.35	61.49	 1.187e-03	     -0.44	Gaussian	0.000000	0.000000
705	0	  0.026499	  0.097439	     -1.00	   3604.15	    249.99	      1.68	      1.43	      3.53	      3.01	85.94	 5.346e-03	     -0.43	Gaussian	0.000000	0.000000
706	0	  0.026150	  0.099376	     -1.00	   2327.47	   3200.83	      2.16	      2.02	      4.54	      4.25	78.56	 1.058e-03	     -0.43	Gaussian	0.000000	0.000000
707	0	  0.025769	  0.091812	     -1.00	   4490.47	   2977.72	      2.26	      2.09	      4.75	      4.39	77.28	 9.812e-04	     -0.43	Gaussian	0.000000	0.000000
708	0	  0.025664	  0.082676	     -1.00	   5704.64	    259.74	      2.49	      2.10	      5.23	      4.42	50.15	 1.491e-03	     -0.43	Gaussian	0.000000	0.000000
709	0	  0.025972	  0.042190	     -1.00	   1315.08	   2687.68	      1.89	      1.89	      3.98	      3.98	74.68	 5.453e-03	     -0.43	Gaussian	0.000000	0.000000
710	0	  0.025648	  0.074191	     -1.00	    427.90	   2968.70	      2.42	      2.41	      5.08	      5.07	51.88	 1.064e-03	     -0.43	Gaussian	0.000000	0.000000
711	0	  0.025367	  0.067333	     -1.00	    757.16	    233.57	      2.72	      2.36	      5.72	      4.96	16.81	 1.046e-03	     -0.43	Gaussian	0.000000	0.000000
712	0	  0.026102	  0.079336	     -1.00	   2656.43	   2142.23	      1.88	      1.64	      3.96	      3.44	71.47	 3.382e-03	     -0.43	Gaussian	0.000000	0.000000
713	0	  0.025586	  0.069568	     -1.00	   1252.22	    981.26	      2.68	      2.48	      5.63	      5.21	35.28	 1.192e-03	     -0.43	Gaussian	0.000000	0.000000
714	0	  0.025506	  0.058145	     -1.00	    985.17	   3341.03	      3.16	      2.68	      6.65	      5.64	-89.99	 1.865e-03	     -0.43	Gaussian	0.000000	0.000000
715	0	  0.026214	  0.084947	     -1.00	   1640.12	   3140.55	      1.58	      1.50	      3.31	      3.15	85.36	 5.349e-03	     -0.43	Gaussian	0.000000	0.000000
716	0	  0.025831	  0.084690	     -1.00	   1430.99	   1381.20	      2.36	      2.15	      4.96	      4.53	31.96	 1.138e-03	     -0.43	Gaussian	0.000000	0.000000
717	0	  0.025866	  0.063188	     -1.00	   2908.29	   3441.65	      3.07	      3.01	      6.45	      6.32	10.61	 2.932e-03	     -0.43	Gaussian	0.000000	0.000000
718	0	  0.025867	  0.082345	     -1.00	    920.41	   1951.73	      2.37	      2.20	      4.99	      4.62	22.74	 1.081e-03	     -0.43	Gaussian	0.000000	0.000000
719	0	  0.025590	  0.057951	     -1.00	   5218.54	   4125.01	      3.95	      3.30	      8.29	      6.94	85.65	 3.547e-03	     -0.43	Gaussian	0.000000	0.000000
720	0	  0.025360	  0.070780	     -1.00	     32.97	   2648.33	      2.57	      2.35	      5.41	      4.95	8.08	 1.084e-03	     -0.43	Gaussian	0.000000	0.000000
721	0	  0.025845	  0.052236	     -1.00	   2969.31	   1416.92	      3.20	      3.20	      6.73	      6.73	9.27	 3.243e-03	     -0.43	Gaussian	0.000000	0.000000
722	0	  0.026046	  0.093165	     -1.00	   3930.71	   1676.61	      2.22	      2.06	      4.67	      4.34	79.31	 9.745e-04	     -0.43	Gaussian	0.000000	0.000000
723	0	  0.025450	  0.073258	     -1.00	    585.87	   3979.84	      2.45	      2.38	      5.14	      5.01	12.91	 1.126e-03	     -0.43	Gaussian	0.000000	0.000000
724	0	  0.026097	  0.086197	     -1.00	   1853.93	   4049.39	      2.25	      2.20	      4.74	      4.62	-77.72	 1.009e-03	     -0.43	Gaussian	0.000000	0.000000
725	0	  0.026540	  0.092964	     -1.00	   2820.06	   3490.69	      1.56	      1.55	      3.28	      3.25	88.40	 5.336e-03	     -0.43	Gaussian	0.000000	0.000000
726	0	  0.025912	  0.091778	     -1.00	   2058.95	   1612.90	      2.22	      2.10	      4.66	      4.40	61.08	 9.841e-04	     -0.43	Gaussian	0.000000	0.000000
727	0	  0.025566	  0.053354	     -1.00	   4253.91	    511.17	      2.02	      1.97	      4.25	      4.14	89.92	 3.424e-03	     -0.43	Gaussian	0.000000	0.000000
728	0	  0.025660	  0.080668	     -1.00	   6145.75	   3869.37	      2.47	      2.11	      5.20	      4.44	68.03	 1.193e-03	     -0.42	Gaussian	0.000000	0.000000
729	0	  0.026310	  0.083132	     -1.00	   1805.30	   1659.66	      1.85	      1.70	      3.88	      3.58	81.05	 3.902e-03	     -0.42	Gaussian	0.000000	0.000000
730	0	  0.025146	  0.063737	     -1.00	   5267.16	     21.05	      3.06	      2.65	      6.43	      5.57	70.41	 1.697e-03	     -0.42	Gaussian	0.000000	0.000000
731	0	  0.025320	  0.084740	     -1.00	   6041.09	   1005.54	      2.36	      2.10	      4.95	      4.42	55.99	 1.037e-03	     -0.42	Gaussian	0.000000	0.000000
732	0	  0.025963	  0.091717	     -1.00	   4080.47	   2273.04	      2.22	      2.07	      4.66	      4.34	88.20	 9.625e-04	     -0.42	Gaussian	0.000000	0.000000
733	0	  0.025502	  0.076109	     -1.00	   5400.45	    458.45	      2.54	      2.17	      5.34	      4.56	52.26	 1.003e-03	     -0.42	Gaussian	0.000000	0.000000
734	0	  0.025886	  0.088374	     -1.00	   1205.01	   2907.78	      2.21	      2.14	      4.64	      4.50	27.46	 1.006e-03	     -0.42	Gaussian	0.000000	0.000000
735	0	  0.025309	  0.052568	     -1.00	    691.04	   1076.62	      3.36	      2.35	      7.06	      4.95	7.95	 9.585e-04	     -0.42	Gaussian	0.000000	0.000000
736	0	  0.026069	  0.092823	     -1.00	   4199.35	   1598.37	      2.33	      2.12	      4.90	      4.45	67.35	 1.122e-03	     -0.42	Gaussian	0.000000	0.000000
737	0	  0.025051	  0.038781	     -1.00	   4503.30	    905.24	      4.23	      2.64	      8.89	      5.55	74.29	 2.505e-03	     -0.42	Gaussian	0.000000	0.000000
738	0	  0.025528	  0.074693	     -1.00	    469.09	   2161.49	      2.46	      2.26	      5.18	      4.74	16.97	 9.878e-04	     -0.42	Gaussian	0.000000	0.000000
739	0	  0.025127	  0.034025	     -1.00	   3183.34	   3609.17	      4.64	      2.66	      9.76	      5.60	87.31	 2.637e-03	     -0.42	Gaussian	0.000000	0.000000
740	0	  0.025817	  0.087880	     -1.00	   4549.93	   4063.76	      2.32	      2.03	      4.88	      4.27	71.80	 9.220e-04	     -0.42	Gaussian	0.000000	0.000000
741	0	  0.025319	  0.078508	     -1.00	   6335.05	    921.81	      2.57	      2.05	      5.41	      4.30	52.41	 1.089e-03	     -0.42	Gaussian	0.000000	0.000000
742	0	  0.025599	  0.083736	     -1.00	   5366.90	   3816.96	      2.39	      2.06	      5.03	      4.33	64.80	 9.581e-04	     -0.42	Gaussian	0.000000	0.000000
743	0	  0.025554	  0.084845	     -1.00	   5549.58	   3458.03	      2.32	      2.10	      4.87	      4.41	58.36	 9.522e-04	     -0.42	Gaussian	0.000000	0.000000
744	0	  0.025746	  0.078180	     -1.00	   2215.58	    395.65	      2.43	      2.17	      5.12	      4.55	44.53	 9.475e-04	     -0.42	Gaussian	0.000000	0.000000
745	0	  0.025796	  0.069464	     -1.00	   5417.28	   3351.46	      3.72	      3.64	      7.81	      7.65	7.85	 5.526e-03	     -0.42	Gaussian	0.000000	0.000000
746	0	  0.025998	  0.090413	     -1.00	   3576.78	   2802.73	      2.22	      2.04	      4.67	      4.30	-85.87	 9.487e-04	     -0.41	Gaussian	0.000000	0.000000
747	0	  0.025556	  0.079924	     -1.00	   1337.17	   1083.75	      2.39	      2.15	      5.03	      4.51	32.10	 9.234e-04	     -0.41	Gaussian	0.000000	0.000000
748	0	  0.029567	  0.082948	     -1.00	   2358.70	    212.33	      2.49	      2.12	      5.24	      4.45	-78.70	 4.128e-03	     -0.41	Gaussian	0.000000	0.000000
749	0	  0.025753	  0.078454	     -1.00	   1184.39	    664.12	      2.29	      2.29	      4.81	      4.80	73.92	 1.132e-03	     -0.41	Gaussian	0.000000	0.000000
750	0	  0.025731	  0.078180	     -1.00	   1033.95	   3441.74	      2.29	      2.29	      4.81	      4.80	41.87	 9.986e-04	     -0.41	Gaussian	0.000000	0.000000
751	0	  0.025581	  0.068300	     -1.00	    916.29	   3568.24	      1.81	      1.70	      3.81	      3.57	82.82	 3.079e-03	     -0.41	Gaussian	0.000000	0.000000
752	0	  0.025953	  0.089718	     -1.00	   1996.45	   1791.13	      2.15	      2.11	      4.53	      4.43	46.74	 1.019e-03	     -0.41	Gaussian	0.000000	0.000000
753	0	  0.025837	  0.051298	     -1.00	   4344.92	   1790.95	      1.71	      1.64	      3.60	      3.46	73.06	 5.285e-03	     -0.41	Gaussian	0.000000	0.000000
754	0	  0.025959	  0.089642	     -1.00	   3931.51	   2568.89	      2.13	      2.13	      4.48	      4.48	28.44	 9.023e-04	     -0.41	Gaussian	0.000000	0.000000
755	0	  0.024843	  0.048848	     -1.00	   5774.22	    505.26	      3.57	      2.66	      7.49	      5.59	55.55	 1.925e-03	     -0.41	Gaussian	0.000000	0.000000
756	0	  0.025922	  0.088156	     -1.00	   3632.75	   1453.76	      2.24	      2.06	      4.71	      4.32	74.59	 9.136e-04	     -0.41	Gaussian	0.000000	0.000000
757	0	  0.025330	  0.052843	     -1.00	   5601.15	    869.76	      3.30	      3.29	      6.94	      6.92	9.50	 2.832e-03	     -0.41	Gaussian	0.000000	0.000000
758	0	  0.025457	  0.081347	     -1.00	   5032.40	    412.95	      2.37	      2.10	      4.99	      4.42	56.25	 9.084e-04	     -0.41	Gaussian	0.000000	0.000000
759	0	  0.025856	  0.074142	     -1.00	   1561.50	    800.53	      2.50	      2.18	      5.25	      4.59	36.21	 9.686e-04	     -0.41	Gaussian	0.000000	0.000000
760	0	  0.025382	  0.066707	     -1.00	    140.38	   1697.83	      2.53	      2.40	      5.32	      5.04	33.93	 1.041e-03	     -0.41	Gaussian	0.000000	0.000000
761	0	  0.025955	  0.072724	     -1.00	   2567.42	   1712.17	      2.93	      2.58	      6.16	      5.41	28.03	 2.348e-03	     -0.41	Gaussian	0.000000	0.000000
762	0	  0.025083	  0.048519	     -1.00	    332.05	    199.48	      3.30	      2.53	      6.93	      5.31	16.26	 1.175e-03	     -0.41	Gaussian	0.000000	0.000000
763	0	  0.025539	  0.077627	     -1.00	   4835.33	    438.46	      2.43	      2.14	      5.11	      4.49	60.45	 8.598e-04	     -0.41	Gaussian	0.000000	0.000000
764	0	  0.025764	  0.085829	     -1.00	   4928.55	   1124.88	      2.26	      2.08	      4.75	      4.37	55.15	 1.050e-03	     -0.41	Gaussian	0.000000	0.000000
765	0	  0.025922	  0.088035	     -1.00	   3808.14	   3247.56	      2.14	      2.14	      4.49	      4.49	12.67	 9.999e-04	     -0.41	Gaussian	0.000000	0.000000
766	0	  0.025895	  0.089113	     -1.00	   4364.72	   1482.97	      2.23	      2.03	      4.68	      4.26	72.38	 9.718e-04	     -0.41	Gaussian	0.000000	0.000000
767	0	  0.025502	  0.078648	     -1.00	    970.81	   1740.41	      2.35	      2.18	      4.93	      4.58	26.92	 1.001e-03	     -0.41	Gaussian	0.000000	0.000000
768	0	  0.025561	  0.077523	     -1.00	   1089.31	   2784.56	      2.27	      2.27	      4.78	      4.78	70.16	 9.346e-04	     -0.41	Gaussian	0.000000	0.000000
769	0	  0.025754	  0.060373	     -1.00	   2596.14	   1453.40	      2.96	      2.24	      6.21	      4.72	-53.57	 7.425e-04	     -0.41	Gaussian	0.000000	0.000000
770	0	  0.026184	  0.081407	     -1.00	   5795.87	    423.63	      2.42	      2.03	      5.08	      4.27	50.08	 1.416e-03	     -0.41	Gaussian	0.000000	0.000000
771	0	  0.025951	  0.090065	     -1.00	   3061.96	   3387.44	      2.10	      2.10	      4.42	      4.42	15.91	 1.043e-03	     -0.41	Gaussian	0.000000	0.000000
772	0	  0.025886	  0.086626	     -1.00	   2846.78	   1671.98	      2.22	      2.07	      4.67	      4.35	81.36	 9.261e-04	     -0.40	Gaussian	0.000000	0.000000
773	0	  0.025775	  0.047937	     -1.00	   1290.20	   3884.12	      3.49	      2.84	      7.33	      5.97	88.04	 2.179e-03	     -0.40	Gaussian	0.000000	0.000000
774	0	  0.025341	  0.077964	     -1.00	   5248.09	    372.95	      2.42	      2.11	      5.08	      4.43	56.71	 9.133e-04	     -0.40	Gaussian	0.000000	0.000000
775	0	  0.025855	  0.059249	     -1.00	   3239.51	   3539.32	      3.20	      2.93	      6.73	      6.16	84.72	 2.775e-03	     -0.40	Gaussian	0.000000	0.000000
776	0	  0.025774	  0.087154	     -1.00	   5044.83	   2779.49	      2.24	      2.03	      4.71	      4.27	68.20	 9.703e-04	     -0.40	Gaussian	0.000000	0.000000
777	0	  0.025139	  0.074119	     -1.00	   5851.45	    674.79	      2.52	      2.13	      5.29	      4.47	52.13	 9.004e-04	     -0.40	Gaussian	0.000000	0.000000
